id,word,alt,new_word,bee,group,nTried,nMistakes,weight
6952,sanguine,,0,three,extreme,0,0,1
6953,maudlin,,0,three,extreme,0,0,1
6954,insouciant,,0,three,extreme,0,0,1
6955,riant,,0,three,extreme,0,0,1
6956,down,,0,one,extreme,0,0,1
6957,punt,,0,one,extreme,0,0,1
6958,scrape,,0,one,extreme,0,0,1
6959,hare,,0,one,extreme,0,0,1
6960,lure,,0,one,extreme,0,0,1
6961,tact,,0,one,extreme,0,0,1
6962,virus,,0,one,extreme,0,0,1
6963,proverb,,0,one,extreme,0,0,1
6964,yearling,,0,one,extreme,0,0,1
6965,does,,0,one,extreme,0,0,1
6966,caper,,0,one,extreme,0,0,1
6967,rascal,,0,one,extreme,0,0,1
6968,refuge,,0,one,extreme,0,0,1
6969,singular,,0,one,extreme,0,0,1
6970,inert,,0,one,extreme,0,0,1
6971,vole,,0,one,extreme,0,0,1
6972,muzzle,,0,one,extreme,0,0,1
6973,parentage,,0,one,extreme,0,0,1
6974,forestall,,0,one,extreme,0,0,1
6975,exotic,,0,one,extreme,0,0,1
6976,heather,,0,one,extreme,0,0,1
6977,nostrils,,0,one,extreme,0,0,1
6978,piers,,0,one,extreme,0,0,1
6979,tiers,,0,one,extreme,0,0,1
6980,alcove,,0,one,extreme,0,0,1
6981,veterans,,0,one,extreme,0,0,1
6982,thorough,,0,one,extreme,0,0,1
6983,hoax,,0,one,extreme,0,0,1
6984,ragwort,,0,one,extreme,0,0,1
6985,torpid,,0,one,extreme,0,0,1
6986,scut,,0,two,extreme,0,0,1
6987,martin,,0,two,extreme,0,0,1
6988,remedy,,0,two,extreme,0,0,1
6989,sentry,,0,two,extreme,0,0,1
6990,malice,,0,two,extreme,0,0,1
6991,bilge,,0,two,extreme,0,0,1
6992,obliged,,0,two,extreme,0,0,1
6993,gnats,,0,two,extreme,0,0,1
6994,stagnant,,0,two,extreme,0,0,1
6995,fronds,,0,two,extreme,0,0,1
6996,stupor,,0,two,extreme,0,0,1
6997,lavatory,,0,two,extreme,0,0,1
6998,foliage,,0,two,extreme,0,0,1
6999,pheasant,,0,two,extreme,0,0,1
7000,incite,,0,two,extreme,0,0,1
7001,tyrant,,0,two,extreme,0,0,1
7002,mallard,,0,two,extreme,0,0,1
7003,forage,,0,two,extreme,0,0,1
7004,wretchedness,,0,two,extreme,0,0,1
7005,parallel,,0,two,extreme,0,0,1
7006,dispel,,0,two,extreme,0,0,1
7007,warren,,0,two,extreme,0,0,1
7008,nightingale,,0,two,extreme,0,0,1
7009,juniper,,0,two,extreme,0,0,1
7010,phenomenon,,0,two,extreme,0,0,1
7011,luminous,,0,two,extreme,0,0,1
7012,culvert,,0,two,extreme,0,0,1
7013,fleabane,,0,two,extreme,0,0,1
7014,latticed,,0,two,extreme,0,0,1
7015,malodorous,,0,two,extreme,0,0,1
7016,membranous,,0,two,extreme,0,0,1
7017,scrupulously,,0,two,extreme,0,0,1
7018,emigration,,0,two,extreme,0,0,1
7019,paralysis,,0,two,extreme,0,0,1
7020,loathe,,0,two,extreme,0,0,1
7021,vernacular,,0,two,extreme,0,0,1
7022,reciprocal,,0,two,extreme,0,0,1
7023,nuisance,,0,two,extreme,0,0,1
7024,cadences,,0,two,extreme,0,0,1
7025,cumuli,,0,two,extreme,0,0,1
7026,reticence,,0,two,extreme,0,0,1
7027,harassed,,0,two,extreme,0,0,1
7028,filamentary,,0,two,extreme,0,0,1
7029,rookery,,0,two,extreme,0,0,1
7030,swedes,,0,two,extreme,0,0,1
7031,lichen,,0,two,extreme,0,0,1
7032,rhubarb,,0,two,extreme,0,0,1
7033,yew,,0,two,extreme,0,0,1
7034,carrion,,0,two,extreme,0,0,1
7035,runnels,,0,two,extreme,0,0,1
7036,gorse,,0,two,extreme,0,0,1
7037,kestrel,,0,two,extreme,0,0,1
7038,docilely,,0,two,extreme,0,0,1
7039,plover,,0,two,extreme,0,0,1
7040,stoat,,0,two,extreme,0,0,1
7041,myriads,,0,two,extreme,0,0,1
7042,tremolo,,0,two,extreme,0,0,1
7043,chrysanthemum,,0,two,extreme,0,0,1
7044,mendicant,,0,three,extreme,0,0,1
7045,flaccid,,0,three,extreme,0,0,1
7046,stridulated,,0,three,extreme,0,0,1
7047,coruscated,,0,three,extreme,0,0,1
7048,pimpernel,,0,three,extreme,0,0,1
7049,glaucous,,0,three,extreme,0,0,1
7050,chaffinch,,0,three,extreme,0,0,1
7051,laburnum,,0,three,extreme,0,0,1
7052,asphodel,,0,three,extreme,0,0,1
7053,Compositae,,0,three,extreme,0,0,1
7054,susurration,,0,three,extreme,0,0,1
7055,tormentil,,0,three,extreme,0,0,1
7056,Mustelidae,,0,three,extreme,0,0,1
7057,myxomatosis,,0,three,extreme,0,0,1
7058,child,,0,one,extreme,0,0,1
7059,carp,,0,one,extreme,0,0,1
7060,trash,,0,one,extreme,0,0,1
7061,harsh,,0,one,extreme,0,0,1
7062,brink,,0,one,extreme,0,0,1
7063,slush,,0,one,extreme,0,0,1
7064,sprint,,0,one,extreme,0,0,1
7065,sister,,0,one,extreme,0,0,1
7066,alike,,0,one,extreme,0,0,1
7067,greedy,,0,one,extreme,0,0,1
7068,underclass,,0,one,extreme,0,0,1
7069,floss,,0,one,extreme,0,0,1
7070,gloss,,0,one,extreme,0,0,1
7071,cobweb,,0,one,extreme,0,0,1
7072,crock,,0,one,extreme,0,0,1
7073,pepper,,0,one,extreme,0,0,1
7074,hunger,,0,one,extreme,0,0,1
7075,aloft,,0,one,extreme,0,0,1
7076,craze,,0,one,extreme,0,0,1
7077,blabber,,0,one,extreme,0,0,1
7078,gagtooth,,0,one,extreme,0,0,1
7079,scoot,,0,one,extreme,0,0,1
7080,hailstones,,0,one,extreme,0,0,1
7081,boon,,0,one,extreme,0,0,1
7082,snipe,,0,one,extreme,0,0,1
7083,adder,,0,one,extreme,0,0,1
7084,harvest,,0,one,extreme,0,0,1
7085,lumber,,0,one,extreme,0,0,1
7086,crutch,,0,one,extreme,0,0,1
7087,clatter,,0,one,extreme,0,0,1
7088,flimflam,,0,one,extreme,0,0,1
7089,clever,,0,one,extreme,0,0,1
7090,wicker,,0,one,extreme,0,0,1
7091,bawl,,0,one,extreme,0,0,1
7092,spry,,0,one,extreme,0,0,1
7093,baggage,,0,one,extreme,0,0,1
7094,thrush,,0,one,extreme,0,0,1
7095,nudge,,0,one,extreme,0,0,1
7096,smelt,,0,one,extreme,0,0,1
7097,dangle,,0,one,extreme,0,0,1
7098,stumble,,0,one,extreme,0,0,1
7099,bungle,,0,one,extreme,0,0,1
7100,shuttle,,0,one,extreme,0,0,1
7101,shingle,,0,one,extreme,0,0,1
7102,fluster,,0,one,extreme,0,0,1
7103,skull,,0,one,extreme,0,0,1
7104,scoff,,0,one,extreme,0,0,1
7105,seemly,,0,one,extreme,0,0,1
7106,sprang,,0,one,extreme,0,0,1
7107,hemlock,,0,one,extreme,0,0,1
7108,clumsy,,0,one,extreme,0,0,1
7109,awkward,,0,one,extreme,0,0,1
7110,simper,,0,one,extreme,0,0,1
7111,garth,,0,one,extreme,0,0,1
7112,scour,,0,one,extreme,0,0,1
7113,scowl,,0,one,extreme,0,0,1
7114,harpoon,,0,one,extreme,0,0,1
7115,shilling,,0,one,extreme,0,0,1
7116,axletree,,0,one,extreme,0,0,1
7117,bolster,,0,one,extreme,0,0,1
7118,skittish,,0,one,extreme,0,0,1
7119,reindeer,,0,one,extreme,0,0,1
7120,squall,,0,one,extreme,0,0,1
7121,squatter,,0,one,extreme,0,0,1
7122,squabble,,0,one,extreme,0,0,1
7123,walrus,,0,one,extreme,0,0,1
7124,cower,,0,one,extreme,0,0,1
7125,smithy,,0,one,extreme,0,0,1
7126,anvil,,0,one,extreme,0,0,1
7127,spraddle,,0,one,extreme,0,0,1
7128,shriek,,0,one,extreme,0,0,1
7129,sauna,,0,one,extreme,0,0,1
7130,ballast,,0,one,extreme,0,0,1
7131,slaver,,0,one,extreme,0,0,1
7132,slaughter,,0,one,extreme,0,0,1
7133,lemming,,0,two,extreme,0,0,1
7134,gallows,,0,two,extreme,0,0,1
7135,tundra,,0,two,extreme,0,0,1
7136,heathen,,0,two,extreme,0,0,1
7137,maggot,,0,two,extreme,0,0,1
7138,dandruff,,0,two,extreme,0,0,1
7139,hustings,,0,two,extreme,0,0,1
7140,lathe,,0,two,extreme,0,0,1
7141,Lapp,,0,two,extreme,0,0,1
7142,Stockholm,,0,two,extreme,0,0,1
7143,sleuth,,0,two,extreme,0,0,1
7144,mistletoe,,0,two,extreme,0,0,1
7145,flinders,,0,two,extreme,0,0,1
7146,crochet,,0,two,extreme,0,0,1
7147,bracken,,0,two,extreme,0,0,1
7148,sagaman,,0,two,extreme,0,0,1
7149,runesmith,,0,two,extreme,0,0,1
7150,tryst,,0,two,extreme,0,0,1
7151,algid,,0,two,extreme,0,0,1
7152,rive,,0,two,extreme,0,0,1
7153,nobelist,,0,two,extreme,0,0,1
7154,bilberry,,0,two,extreme,0,0,1
7155,sleight,,0,two,extreme,0,0,1
7156,cataclastic,,0,two,extreme,0,0,1
7157,wamble,,0,two,extreme,0,0,1
7158,skewbald,,0,two,extreme,0,0,1
7159,Manx,,0,two,extreme,0,0,1
7160,angst,,0,two,extreme,0,0,1
7161,auk,,0,two,extreme,0,0,1
7162,anneal,,0,two,extreme,0,0,1
7163,eiderdown,,0,two,extreme,0,0,1
7164,selenic,,0,two,extreme,0,0,1
7165,vanadium,,0,two,extreme,0,0,1
7166,fleer,,0,two,extreme,0,0,1
7167,bromeliad,,0,two,extreme,0,0,1
7168,mercaptan,,0,two,extreme,0,0,1
7169,skerry,,0,two,extreme,0,0,1
7170,pulka,,0,two,extreme,0,0,1
7171,rya,,0,three,extreme,0,0,1
7172,Ibsenian,,0,three,extreme,0,0,1
7173,nidor,,0,three,extreme,0,0,1
7174,quisling,,0,three,extreme,0,0,1
7175,Ostmen,,0,three,extreme,0,0,1
7176,Fennoscandian,,0,three,extreme,0,0,1
7177,saithe,,0,three,extreme,0,0,1
7178,tephra,,0,three,extreme,0,0,1
7179,kevel,,0,three,extreme,0,0,1
7180,rosemaling,,0,three,extreme,0,0,1
7181,quern,,0,three,extreme,0,0,1
7182,rudbeckia,,0,three,extreme,0,0,1
7183,rorqual,,0,three,extreme,0,0,1
7184,hardanger,,0,three,extreme,0,0,1
7185,leister,,0,three,extreme,0,0,1
7186,byrnie,,0,three,extreme,0,0,1
7187,glima,,0,three,extreme,0,0,1
7188,skua,,0,three,extreme,0,0,1
7189,gammelost,,0,three,extreme,0,0,1
7190,bergschrund,,0,three,extreme,0,0,1
7191,Boyg,,0,three,extreme,0,0,1
7192,alstroemeria,,0,three,extreme,0,0,1
7193,Salchow,,0,three,extreme,0,0,1
7194,Kierkegaardian,,0,three,extreme,0,0,1
7195,yttrium,,0,three,extreme,0,0,1
7196,appetitost,,0,three,extreme,0,0,1
7197,rimur,,0,three,extreme,0,0,1
7198,aebleskive,,0,three,extreme,0,0,1
7199,bolt,,0,one,extreme,0,0,1
7200,clamp,,0,one,extreme,0,0,1
7201,clasp,,0,one,extreme,0,0,1
7202,tack,,0,one,extreme,0,0,1
7203,paste,,0,one,extreme,0,0,1
7204,brad,,0,one,extreme,0,0,1
7205,binding,,0,one,extreme,0,0,1
7206,hitch,,0,one,extreme,0,0,1
7207,weld,,0,one,extreme,0,0,1
7208,weave,,0,one,extreme,0,0,1
7209,flypaper,,0,one,extreme,0,0,1
7210,graft,,0,one,extreme,0,0,1
7211,secure,,0,one,extreme,0,0,1
7212,baste,,0,one,extreme,0,0,1
7213,staple,,0,one,extreme,0,0,1
7214,compress,,0,one,extreme,0,0,1
7215,clingy,,0,one,extreme,0,0,1
7216,stitch,,0,one,extreme,0,0,1
7217,garter,,0,one,extreme,0,0,1
7218,affix,,0,one,extreme,0,0,1
7219,unify,,0,one,extreme,0,0,1
7220,fasten,,0,one,extreme,0,0,1
7221,knit,,0,one,extreme,0,0,1
7222,allied,,0,one,extreme,0,0,1
7223,birdlime,,0,one,extreme,0,0,1
7224,truss,,0,one,extreme,0,0,1
7225,turnbuckle,,0,one,extreme,0,0,1
7226,toggle,,0,one,extreme,0,0,1
7227,thumbscrew,,0,one,extreme,0,0,1
7228,putty,,0,one,extreme,0,0,1
7229,suction,,0,one,extreme,0,0,1
7230,harness,,0,one,extreme,0,0,1
7231,anchor,,0,one,extreme,0,0,1
7232,splice,,0,one,extreme,0,0,1
7233,tighten,,0,one,extreme,0,0,1
7234,interlace,,0,one,extreme,0,0,1
7235,attraction,,0,one,extreme,0,0,1
7236,assemble,,0,one,extreme,0,0,1
7237,tweezers,,0,one,extreme,0,0,1
7238,vise,,0,one,extreme,0,0,1
7239,friction,,0,one,extreme,0,0,1
7240,tether,,0,one,extreme,0,0,1
7241,magnetic,,0,one,extreme,0,0,1
7242,shackle,,0,one,extreme,0,0,1
7243,dovetailed,,0,one,extreme,0,0,1
7244,connective,,0,one,extreme,0,0,1
7245,grout,,0,one,extreme,0,0,1
7246,fusion,,0,one,extreme,0,0,1
7247,marriage,,0,two,extreme,0,0,1
7248,attachable,,0,two,extreme,0,0,1
7249,collage,,0,two,extreme,0,0,1
7250,tendon,,0,two,extreme,0,0,1
7251,fetter,,0,two,extreme,0,0,1
7252,gravitational,,0,two,extreme,0,0,1
7253,indivisible,,0,two,extreme,0,0,1
7254,affinity,,0,two,extreme,0,0,1
7255,coherent,,0,two,extreme,0,0,1
7256,laminate,,0,two,extreme,0,0,1
7257,juncture,,0,two,extreme,0,0,1
7258,annexation,,0,two,extreme,0,0,1
7259,couching,,0,two,extreme,0,0,1
7260,tentacle,,0,two,extreme,0,0,1
7261,sinew,,0,two,extreme,0,0,1
7262,indissoluble,,0,two,extreme,0,0,1
7263,batten,,0,two,extreme,0,0,1
7264,tenacious,,0,two,extreme,0,0,1
7265,snood,,0,two,extreme,0,0,1
7266,ligature,,0,two,extreme,0,0,1
7267,mortar,,0,two,extreme,0,0,1
7268,contiguous,,0,two,extreme,0,0,1
7269,flange,,0,two,extreme,0,0,1
7270,latchet,,0,two,extreme,0,0,1
7271,aggregate,,0,two,extreme,0,0,1
7272,conjugate,,0,two,extreme,0,0,1
7273,solder,,0,two,extreme,0,0,1
7274,conglomerate,,0,two,extreme,0,0,1
7275,gusset,,0,two,extreme,0,0,1
7276,wattle,,0,two,extreme,0,0,1
7277,bowline,,0,two,extreme,0,0,1
7278,bollard,,0,two,extreme,0,0,1
7279,accretionary,,0,two,extreme,0,0,1
7280,consanguinity,,0,two,extreme,0,0,1
7281,glutinous,,0,three,extreme,0,0,1
7282,lariat,,0,three,extreme,0,0,1
7283,coalesce,,0,three,extreme,0,0,1
7284,pinion,,0,three,extreme,0,0,1
7285,phalanx,,0,three,extreme,0,0,1
7286,infrangible,,0,three,extreme,0,0,1
7287,adherend,,0,three,extreme,0,0,1
7288,cincture,,0,three,extreme,0,0,1
7289,viscid,,0,three,extreme,0,0,1
7290,mucilaginous,,0,three,extreme,0,0,1
7291,inosculate,,0,three,extreme,0,0,1
7292,larigo,,0,three,extreme,0,0,1
7293,vinculum,,0,three,extreme,0,0,1
7294,funipendulous,,0,three,extreme,0,0,1
7295,anastomosis,,0,three,extreme,0,0,1
7296,isarithm,,0,three,extreme,0,0,1
7297,chatelaine,,0,three,extreme,0,0,1
7298,pucellas,,0,three,extreme,0,0,1
7299,ambush,,0,one,extreme,0,0,1
7300,warlord,,0,one,extreme,0,0,1
7301,gunboat,,0,one,extreme,0,0,1
7302,dogfight,,0,one,extreme,0,0,1
7303,foxhole,,0,one,extreme,0,0,1
7304,marksman,,0,one,extreme,0,0,1
7305,aircraft,,0,one,extreme,0,0,1
7306,superpower,,0,one,extreme,0,0,1
7307,firepower,,0,one,extreme,0,0,1
7308,underground,,0,one,extreme,0,0,1
7309,deadlock,,0,one,extreme,0,0,1
7310,muster,,0,one,extreme,0,0,1
7311,radar,,0,one,extreme,0,0,1
7312,battery,,0,one,extreme,0,0,1
7313,submarine,,0,one,extreme,0,0,1
7314,minefield,,0,one,extreme,0,0,1
7315,midshipman,,0,one,extreme,0,0,1
7316,statesmanship,,0,one,extreme,0,0,1
7317,retreat,,0,one,extreme,0,0,1
7318,treaty,,0,one,extreme,0,0,1
7319,defeat,,0,one,extreme,0,0,1
7320,reservist,,0,one,extreme,0,0,1
7321,Pentagon,,0,one,extreme,0,0,1
7322,disinformation,,0,one,extreme,0,0,1
7323,uniform,,0,one,extreme,0,0,1
7324,officer,,0,one,extreme,0,0,1
7325,carrier,,0,one,extreme,0,0,1
7326,division,,0,one,extreme,0,0,1
7327,invasion,,0,one,extreme,0,0,1
7328,revolution,,0,one,extreme,0,0,1
7329,replacements,,0,one,extreme,0,0,1
7330,quartermaster,,0,one,extreme,0,0,1
7331,headquarters,,0,one,extreme,0,0,1
7332,blockade,,0,one,extreme,0,0,1
7333,cruiser,,0,one,extreme,0,0,1
7334,destroyer,,0,one,extreme,0,0,1
7335,weapon,,0,one,extreme,0,0,1
7336,airborne,,0,one,extreme,0,0,1
7337,infantry,,0,one,extreme,0,0,1
7338,convoy,,0,one,extreme,0,0,1
7339,bombardment,,0,one,extreme,0,0,1
7340,liberation,,0,one,extreme,0,0,1
7341,confrontation,,0,one,extreme,0,0,1
7342,counterattack,,0,one,extreme,0,0,1
7343,helicopter,,0,one,extreme,0,0,1
7344,defensive,,0,one,extreme,0,0,1
7345,detachment,,0,one,extreme,0,0,1
7346,deployment,,0,one,extreme,0,0,1
7347,nonintervention,,0,one,extreme,0,0,1
7348,commando,,0,one,extreme,0,0,1
7349,captain,,0,one,extreme,0,0,1
7350,terrorism,,0,one,extreme,0,0,1
7351,patriotism,,0,one,extreme,0,0,1
7352,rebellion,,0,one,extreme,0,0,1
7353,stealth,,0,one,extreme,0,0,1
7354,withdrawal,,0,one,extreme,0,0,1
7355,mobilize,,0,one,extreme,0,0,1
7356,torpedo,,0,one,extreme,0,0,1
7357,traitor,,0,one,extreme,0,0,1
7358,compromise,,0,one,extreme,0,0,1
7359,grenade,,0,one,extreme,0,0,1
7360,hostilities,,0,two,extreme,0,0,1
7361,infiltration,,0,two,extreme,0,0,1
7362,gunnery,,0,two,extreme,0,0,1
7363,paratroops,,0,two,extreme,0,0,1
7364,evacuation,,0,two,extreme,0,0,1
7365,escalate,,0,two,extreme,0,0,1
7366,diplomacy,,0,two,extreme,0,0,1
7367,conscription,,0,two,extreme,0,0,1
7368,isolationism,,0,two,extreme,0,0,1
7369,militarism,,0,two,extreme,0,0,1
7370,resistance,,0,two,extreme,0,0,1
7371,interdiction,,0,two,extreme,0,0,1
7372,concession,,0,two,extreme,0,0,1
7373,repatriation,,0,two,extreme,0,0,1
7374,cavalry,,0,two,extreme,0,0,1
7375,intimidation,,0,two,extreme,0,0,1
7376,coexistence,,0,two,extreme,0,0,1
7377,squadron,,0,two,extreme,0,0,1
7378,thermonuclear,,0,two,extreme,0,0,1
7379,fatigues,,0,two,extreme,0,0,1
7380,jurisdiction,,0,two,extreme,0,0,1
7381,amphibious,,0,two,extreme,0,0,1
7382,interceptor,,0,two,extreme,0,0,1
7383,tactically,,0,two,extreme,0,0,1
7384,sentinel,,0,two,extreme,0,0,1
7385,summitry,,0,two,extreme,0,0,1
7386,ultimatum,,0,two,extreme,0,0,1
7387,combatant,,0,two,extreme,0,0,1
7388,diversionary,,0,two,extreme,0,0,1
7389,adversary,,0,two,extreme,0,0,1
7390,expeditionary,,0,two,extreme,0,0,1
7391,pacification,,0,two,extreme,0,0,1
7392,insurrection,,0,two,extreme,0,0,1
7393,aerodynamic,,0,two,extreme,0,0,1
7394,vulnerability,,0,two,extreme,0,0,1
7395,reconciliation,,0,two,extreme,0,0,1
7396,depot,,0,two,extreme,0,0,1
7397,shrapnel,,0,two,extreme,0,0,1
7398,contingent,,0,two,extreme,0,0,1
7399,negotiator,,0,two,extreme,0,0,1
7400,garrison,,0,two,extreme,0,0,1
7401,capitulation,,0,two,extreme,0,0,1
7402,bayonet,,0,two,extreme,0,0,1
7403,strafe,,0,two,extreme,0,0,1
7404,ensign,,0,two,extreme,0,0,1
7405,collaborator,,0,two,extreme,0,0,1
7406,accommodation,,0,two,extreme,0,0,1
7407,deterrence,,0,two,extreme,0,0,1
7408,mercenary,,0,two,extreme,0,0,1
7409,commissary,,0,two,extreme,0,0,1
7410,logistician,,0,two,extreme,0,0,1
7411,sonobuoy,,0,two,extreme,0,0,1
7412,yeoman,,0,two,extreme,0,0,1
7413,stratocracy,,0,two,extreme,0,0,1
7414,colonel,,0,two,extreme,0,0,1
7415,napalm,,0,two,extreme,0,0,1
7416,bellicose,,0,two,extreme,0,0,1
7417,sortie,,0,two,extreme,0,0,1
7418,camouflage,,0,two,extreme,0,0,1
7419,redoubt,,0,two,extreme,0,0,1
7420,brigadier,,0,two,extreme,0,0,1
7421,materiel,,0,two,extreme,0,0,1
7422,coup,,0,two,extreme,0,0,1
7423,ordnance,,0,two,extreme,0,0,1
7424,stratagem,,0,two,extreme,0,0,1
7425,surveillance,,0,two,extreme,0,0,1
7426,cantonment,,0,two,extreme,0,0,1
7427,cryptanalysis,,0,three,extreme,0,0,1
7428,furlough,,0,three,extreme,0,0,1
7429,castrametation,,0,three,extreme,0,0,1
7430,anabasis,,0,three,extreme,0,0,1
7431,blitzkrieg,,0,three,extreme,0,0,1
7432,cataphract,,0,three,extreme,0,0,1
7433,irenicism,,0,three,extreme,0,0,1
7434,hegemony,,0,three,extreme,0,0,1
7435,enfilade,,0,three,extreme,0,0,1
7436,putsch,,0,three,extreme,0,0,1
7437,Pyrrhic,,0,three,extreme,0,0,1
7438,trebuchet,,0,three,extreme,0,0,1
7439,diktat,,0,three,extreme,0,0,1
7440,chassepot,,0,three,extreme,0,0,1
7441,aiguillette,,0,three,extreme,0,0,1
7442,condottiere,,0,three,extreme,0,0,1
7443,mitrailleuse,,0,three,extreme,0,0,1
7444,band,,0,one,extreme,0,0,1
7445,hand,,0,one,extreme,0,0,1
7446,gang,,0,one,extreme,0,0,1
7447,host,,0,one,extreme,0,0,1
7448,twin,,0,one,extreme,0,0,1
7449,next,,0,one,extreme,0,0,1
7450,lots,,0,one,extreme,0,0,1
7451,bunch,,0,one,extreme,0,0,1
7452,pod,,0,one,extreme,0,0,1
7453,pack,,0,one,extreme,0,0,1
7454,odd,,0,one,extreme,0,0,1
7455,even,,0,one,extreme,0,0,1
7456,two,,0,one,extreme,0,0,1
7457,team,,0,one,extreme,0,0,1
7458,catch,,0,one,extreme,0,0,1
7459,once,,0,one,extreme,0,0,1
7460,army,,0,one,extreme,0,0,1
7461,fleet,,0,one,extreme,0,0,1
7462,ace,,0,one,extreme,0,0,1
7463,few,,0,one,extreme,0,0,1
7464,twice,,0,one,extreme,0,0,1
7465,swarm,,0,one,extreme,0,0,1
7466,school,,0,one,extreme,0,0,1
7467,hatful,,0,one,extreme,0,0,1
7468,flock,,0,one,extreme,0,0,1
7469,litter,,0,one,extreme,0,0,1
7470,drove,,0,one,extreme,0,0,1
7471,leash,,0,one,extreme,0,0,1
7472,dozen,,0,one,extreme,0,0,1
7473,product,,0,one,extreme,0,0,1
7474,mode,,0,one,extreme,0,0,1
7475,mean,,0,one,extreme,0,0,1
7476,crowd,,0,one,extreme,0,0,1
7477,gross,,0,one,extreme,0,0,1
7478,herd,,0,one,extreme,0,0,1
7479,fourteen,,0,one,extreme,0,0,1
7480,nineteen,,0,one,extreme,0,0,1
7481,smattering,,0,one,extreme,0,0,1
7482,sprinkling,,0,one,extreme,0,0,1
7483,minor,,0,one,extreme,0,0,1
7484,duo,,0,one,extreme,0,0,1
7485,trio,,0,one,extreme,0,0,1
7486,cluster,,0,one,extreme,0,0,1
7487,brood,,0,one,extreme,0,0,1
7488,eight,,0,one,extreme,0,0,1
7489,eleven,,0,one,extreme,0,0,1
7490,fifth,,0,one,extreme,0,0,1
7491,decade,,0,one,extreme,0,0,1
7492,mountain,,0,one,extreme,0,0,1
7493,bisect,,0,one,extreme,0,0,1
7494,fortnight,,0,one,extreme,0,0,1
7495,fourscore,,0,one,extreme,0,0,1
7496,couple,,0,one,extreme,0,0,1
7497,grist,,0,one,extreme,0,0,1
7498,majority,,0,one,extreme,0,0,1
7499,zilch,,0,one,extreme,0,0,1
7500,nineties,,0,one,extreme,0,0,1
7501,unity,,0,one,extreme,0,0,1
7502,ream,,0,one,extreme,0,0,1
7503,duplex,,0,one,extreme,0,0,1
7504,duet,,0,one,extreme,0,0,1
7505,dual,,0,one,extreme,0,0,1
7506,nil,,0,one,extreme,0,0,1
7507,college,,0,one,extreme,0,0,1
7508,colony,,0,one,extreme,0,0,1
7509,gaggle,,0,one,extreme,0,0,1
7510,several,,0,one,extreme,0,0,1
7511,century,,0,one,extreme,0,0,1
7512,median,,0,one,extreme,0,0,1
7513,multitude,,0,one,extreme,0,0,1
7514,twain,,0,one,extreme,0,0,1
7515,sheaf,,0,one,extreme,0,0,1
7516,infinity,,0,one,extreme,0,0,1
7517,quadrangle,,0,one,extreme,0,0,1
7518,hundredth,,0,one,extreme,0,0,1
7519,unique,,0,one,extreme,0,0,1
7520,thrice,,0,one,extreme,0,0,1
7521,ides,,0,one,extreme,0,0,1
7522,duple,,0,one,extreme,0,0,1
7523,shoal,,0,one,extreme,0,0,1
7524,trilogy,,0,one,extreme,0,0,1
7525,halve,,0,one,extreme,0,0,1
7526,congregation,,0,one,extreme,0,0,1
7527,octave,,0,one,extreme,0,0,1
7528,octopod,,0,two,extreme,0,0,1
7529,hexapod,,0,two,extreme,0,0,1
7530,plurality,,0,two,extreme,0,0,1
7531,binary,,0,two,extreme,0,0,1
7532,ordinal,,0,two,extreme,0,0,1
7533,nth,,0,two,extreme,0,0,1
7534,septuplets,,0,two,extreme,0,0,1
7535,decimate,,0,two,extreme,0,0,1
7536,deuce,,0,two,extreme,0,0,1
7537,Mach,,0,two,extreme,0,0,1
7538,tithe,,0,two,extreme,0,0,1
7539,decathlon,,0,two,extreme,0,0,1
7540,pentalogy,,0,two,extreme,0,0,1
7541,horde,,0,two,extreme,0,0,1
7542,subtrahend,,0,two,extreme,0,0,1
7543,minuend,,0,two,extreme,0,0,1
7544,constituency,,0,two,extreme,0,0,1
7545,nonce,,0,two,extreme,0,0,1
7546,monaural,,0,two,extreme,0,0,1
7547,septendecimal,,0,two,extreme,0,0,1
7548,centurion,,0,two,extreme,0,0,1
7549,covey,,0,two,extreme,0,0,1
7550,barrage,,0,two,extreme,0,0,1
7551,quadruped,,0,two,extreme,0,0,1
7552,trichotomy,,0,two,extreme,0,0,1
7553,triumvirate,,0,two,extreme,0,0,1
7554,quadrilingual,,0,two,extreme,0,0,1
7555,tetralemma,,0,two,extreme,0,0,1
7556,decamerous,,0,two,extreme,0,0,1
7557,bicaudate,,0,two,extreme,0,0,1
7558,decuple,,0,two,extreme,0,0,1
7559,passel,,0,two,extreme,0,0,1
7560,trey,,0,two,extreme,0,0,1
7561,hecatomb,,0,two,extreme,0,0,1
7562,polydactyly,,0,two,extreme,0,0,1
7563,quadrumanous,,0,two,extreme,0,0,1
7564,fusillade,,0,three,extreme,0,0,1
7565,septuagenarian,,0,three,extreme,0,0,1
7566,vicennial,,0,three,extreme,0,0,1
7567,vigentennial,,0,three,extreme,0,0,1
7568,sesquicentennial,,0,three,extreme,0,0,1
7569,troika,,0,three,extreme,0,0,1
7570,trifurcate,,0,three,extreme,0,0,1
7571,divers,,0,three,extreme,0,0,1
7572,hebdomad,,0,three,extreme,0,0,1
7573,quinquennially,,0,three,extreme,0,0,1
7574,nonagesimal,,0,three,extreme,0,0,1
7575,novenary,,0,three,extreme,0,0,1
7576,nonet,,0,three,extreme,0,0,1
7577,enneastyle,,0,three,extreme,0,0,1
7578,pentastich,,0,three,extreme,0,0,1
